age,income,education,married,children,purchase_amount,gender_Female,gender_Male,occupation_Artist,occupation_Businessman,occupation_Doctor,occupation_Engineer,occupation_HR,occupation_Housewife,occupation_Lawyer,occupation_Retired,occupation_Salesman,occupation_Scientist,occupation_Unemployed,beauty,books,clothing,electronics,food,furniture,home,sports
46,52573.10913372076,3,1,1,127.45646991260232,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,1,1,0
33,65859.66325900675,1,0,0,81.522237096929,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,0,0,0,1
21,40198.2300000309,4,1,3,72.45940170481575,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,1,0,1,1,0,0
58,43436.24735404185,1,0,0,87.25333909066023,False,True,False,False,False,False,False,False,True,False,False,False,False,0,1,1,1,1,1,1,0
54,54820.2250095092,4,0,3,68.85861842416028,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,1,0,0,1
19,62623.58438438694,1,0,0,76.78473670246689,False,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,1,1,0,1,0
55,68130.3960212328,4,1,1,111.14885090205078,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,0,0,0
25,50313.04224029669,2,0,1,101.26668766649894,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1,1,0,1,0
22,51130.04995476541,3,1,2,92.28107183875592,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,1,0,1
64,46850.7423720036,1,0,3,117.51005117089196,False,True,False,False,False,False,False,False,False,False,False,False,True,1,0,1,0,0,0,0,0
41,69356.30214837905,4,0,1,89.65203261808335,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,0,0
38,39621.08454607538,3,1,1,122.2978712302074,True,False,False,False,False,True,False,False,False,False,False,False,False,1,1,1,0,1,0,1,1
39,54077.54536695364,4,1,1,52.12963823138079,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,1,0,1
44,41628.6901294215,1,1,3,73.14776668109204,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,1,0,0,0
56,42624.62970404473,4,0,3,142.242401702473,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,1,1,0,1,0,0
43,52119.43696314997,1,1,3,89.27063453057382,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,1,1,1,0,0,1
55,39993.44699372318,1,0,0,57.72314740070386,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,0,0,0,1,1,0
18,55842.25797196322,2,0,1,147.4752246508013,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0,0,0
47,41024.50718541036,4,0,1,130.4396846283013,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,1,0,0
39,46118.33424159688,3,0,2,123.14286649027012,True,False,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,1,0
39,42739.57779113058,2,1,2,136.31054580339958,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,0,1,1
27,53439.19420993182,1,1,2,58.55858731720378,True,False,False,False,True,False,False,False,False,False,False,False,False,1,1,1,0,0,0,0,1
42,45059.87418984674,3,0,1,110.7591607317196,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0,1,0,1
19,64707.86672289501,1,0,1,114.74054687409868,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,0
32,42239.75573706444,4,0,1,95.35556605005615,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,1,1,0,0
28,31265.7310252519,3,1,1,83.57150087046695,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,1,0,0,0,0,0
25,70765.9706801874,2,0,1,128.80677958268004,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,1,1,1,1
43,54767.89534673335,4,1,3,113.59226180495416,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,1,1,0
32,58774.56348377688,3,0,1,135.58967402210425,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,1,0,1
42,45435.72324111712,4,0,0,122.07187154606812,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,1,0,0,0,0,1
40,63053.33967902994,4,1,1,145.0518215289813,False,True,False,False,False,True,False,False,False,False,False,False,False,0,1,0,1,1,1,0,0
20,43554.91643683527,3,0,2,98.4324540274536,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1
50,72252.12524537688,2,1,0,94.66339687854514,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,1,1,0,0
27,45901.19836753368,4,0,0,101.08032187228154,False,True,True,False,False,False,False,False,False,False,False,False,False,0,1,1,0,1,1,0,1
50,69977.81644336769,2,0,1,129.02103500547474,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,1,0,0,1
56,53997.86004204923,2,0,1,92.98882138621777,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0,1,0,0,1,1
24,42600.03416066755,2,1,2,116.89820507063617,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,1
28,40336.54785963935,1,0,3,142.69850153000291,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0,1,1,0,0,0,0
50,42922.02819485006,4,1,3,129.1820648684499,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1,1,0,0,0,1,1
52,56600.80983034058,1,0,2,98.5493588875961,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,0,0,1,0
57,62680.50703923192,2,1,3,83.67345316124096,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0
48,37480.687573405085,4,0,0,109.82605797669352,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,0,1,0,0
45,51594.28091748882,1,1,2,92.299279410466,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,1,1,0,0,0
44,53658.247444632754,2,1,3,57.31493389672277,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1
41,59097.76813139909,3,0,2,99.64101204049948,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,1
33,34166.66221888852,4,1,2,92.0898649486533,True,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0,0,0,1
25,38369.13018796884,1,1,3,86.0397948114714,True,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,0
52,57172.89271337055,4,0,1,101.8661417803777,True,False,False,False,False,False,False,False,False,True,False,False,False,0,1,0,1,0,0,0,1
26,41479.11913564737,1,1,2,80.84234583591468,False,True,False,True,False,False,False,False,False,False,False,False,False,1,0,0,0,0,1,0,0
19,61938.57760508882,4,1,2,102.10377551812678,False,True,True,False,False,False,False,False,False,False,False,False,False,1,0,1,0,0,0,1,0
24,31592.184551346138,2,1,0,116.3864691444102,False,True,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,1,0,0,0
62,42148.378497832105,4,0,2,95.50180036924472,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,1,1,0
18,56673.92556127681,2,0,3,100.43288274921925,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,1,1
25,47663.5007244916,4,1,2,107.25039021816814,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,0,0,1,0
62,42441.18045882294,4,0,2,103.92482127694844,False,True,False,False,False,False,True,False,False,False,False,False,False,1,1,0,1,1,0,1,1
36,43753.58029607622,4,0,0,88.58641988775318,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,1,1,0,0,0,0
18,51275.88247222328,1,0,1,108.55934128164851,True,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,0,1,0,0
58,36338.8919199649,1,1,1,103.33245745652005,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,1,1,0,1,0,0
60,53334.381903127,3,0,1,104.5060679006398,True,False,False,True,False,False,False,False,False,False,False,False,False,0,0,0,0,1,0,0,0
26,59367.31594289616,4,1,0,95.92974593446772,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,0,1,1,0
30,55926.3911829915,4,0,1,110.1486998043278,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,1,1,0,1
57,49855.12653030424,3,0,2,97.23896743902912,False,True,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0
41,50991.968733893606,4,1,0,123.47297775433329,False,True,False,False,False,False,False,False,False,True,False,False,False,0,1,0,0,0,0,0,1
46,35733.10438866458,3,1,3,119.11604104597411,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,1,1,0,0,1,0
51,50365.880216980695,4,1,2,106.74118274564816,False,True,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,1,1,0
43,52519.81959585786,1,0,3,78.04431457842797,False,True,False,False,False,True,False,False,False,False,False,False,False,0,1,1,1,0,0,0,0
31,58000.07048438994,1,1,2,95.4123314586292,False,True,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,1,0,1,0
25,56379.81228086136,3,0,1,86.50007569668674,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,0,0,1,0
48,46080.0927977034,4,0,0,133.42213319299566,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0,0,1,0,0,1
38,52178.46936451718,4,0,3,78.51818858079156,False,True,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0
23,59009.08068844247,1,1,3,123.554346180753,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,0,0,0,0
25,43995.923927026335,4,0,3,99.97750829971386,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0
41,56348.81150340688,3,0,0,131.9761150803822,True,False,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,1,0,1
61,66244.9208679058,1,1,0,137.17190107680292,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,1,0,0,0
52,57080.840883000645,4,1,3,133.57307585286526,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,0,1,1,0,0,0
23,44796.02010342669,2,1,1,92.66737215644744,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,1,1,0,0,1,1
63,61627.626815938456,2,0,2,111.50912350234162,False,True,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1
38,61797.612508430975,2,0,3,98.71405173362784,True,False,False,False,False,False,False,False,False,False,False,False,True,1,0,0,0,0,1,0,1
21,55273.84197969758,3,0,1,86.55418597397639,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,1,1,0,0,0,0
29,41383.08555378413,1,1,0,78.09774106513444,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,0
38,58763.49468346267,2,0,3,134.78481905334706,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,1,0,0
59,51823.62326457196,3,0,3,69.50364265097001,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,0,0,0,0,1
44,48130.68249242901,3,1,3,97.77074891319673,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,0
61,33893.6992122953,2,0,2,82.22294440710995,False,True,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,0,0,1,0
49,44052.15584742066,2,1,1,101.4260341783481,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,1,0,0,0,1
36,55166.03131292684,4,0,2,83.44908384016813,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0
60,69742.6910559033,1,1,2,78.08535052236806,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,0,0,0,0,0,0
37,49650.55737522971,3,1,0,137.6394207640814,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,1,0,0,1,0
54,31173.21136669649,3,1,1,103.53795792992132,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0,1,1,0
63,31042.39118697902,2,0,2,89.70933109877258,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,0,1,1,0,0
63,54080.4709613782,4,1,1,98.17388890352292,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,1,0,0,1
32,35060.1270779066,3,1,0,124.38087888274316,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,1,0
57,42166.3294565624,1,1,3,126.92723982373242,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,1,0,1
50,34823.7465037603,1,0,0,106.00381094738314,True,False,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,1,0,1
33,56808.01760719087,1,0,3,44.94275034172863,False,True,False,False,False,False,False,False,False,False,True,False,False,0,1,1,0,1,0,1,1
31,53716.59909110713,2,0,2,128.35333741822924,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0,1,1,0,1,1
64,42643.214144238525,2,1,0,112.18219065103268,False,True,False,False,True,False,False,False,False,False,False,False,False,0,0,0,1,0,1,0,0
52,62821.80753785544,3,1,1,111.25339450199344,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,1,0,1,0,0,0
37,37960.09371456844,2,0,2,132.1012119953834,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,1,0,0,0
60,56112.79075405381,3,0,3,90.84645911746654,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,1,1,0
43,39153.84700867308,3,1,1,90.7862297695808,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,1,0,0,0,1,1
58,44391.9469405877,1,0,3,118.32495928010609,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,0,0,0,0
20,36895.18241079519,4,1,2,101.3798577806609,False,True,False,False,False,True,False,False,False,False,False,False,False,1,1,0,0,0,0,0,1
34,49048.42291600128,3,0,2,102.66888715822223,False,True,False,True,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,0,1
35,54094.51740826892,4,1,2,97.58731539519944,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,1,1
46,50470.30420624865,1,1,2,58.35013363638772,False,True,False,False,False,False,False,False,False,False,True,False,False,0,0,1,1,0,1,1,0
43,50321.8632330116,1,1,3,100.93955564212098,False,True,True,False,False,False,False,False,False,False,False,False,False,0,0,1,0,1,1,1,1
20,50579.51559314082,2,1,2,121.0591623246502,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,1,0,1,0,1,0
35,47558.42065773348,4,1,0,51.330339294981904,False,True,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,1
49,71809.54009964826,2,0,0,102.2410158909746,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,0,0,0,0
58,40024.53165377961,4,0,1,122.5331364358548,True,False,True,False,False,False,False,False,False,False,False,False,False,0,1,0,1,1,0,0,0
40,43028.86055029185,4,1,2,84.0056653687376,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,0,1,0,0,0,0
63,39981.64967497994,3,0,1,104.9823399874178,False,True,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,1,0,0
41,39028.10192275608,3,1,2,83.33552044538824,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,0,0,0,1,0
54,41437.91453755727,3,1,1,114.71171961676458,False,True,True,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,0,0,0
39,47170.29784284145,3,1,0,107.86210768031034,True,False,False,True,False,False,False,False,False,False,False,False,False,1,1,0,0,0,0,1,0
60,62051.13849596851,1,1,0,109.33872291903197,False,True,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0,0,1,1,1
63,65057.54367221714,4,1,2,106.26057911082242,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0,0,0,1,0,0,0
36,41945.75091165386,4,0,3,111.45106633335476,False,True,False,False,False,False,False,False,False,True,False,False,False,1,1,0,1,0,0,0,0
25,57072.72463105816,2,1,1,109.07775265188953,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,0
60,57543.06168160975,1,0,2,95.89818752283104,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,1,0,0
42,61325.99300953428,2,1,1,81.12592005376212,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,1,1,0,0,1,0
52,37858.32133864986,1,1,1,98.09262164472858,False,True,False,False,False,False,False,False,False,False,False,True,False,1,1,0,0,1,0,1,0
62,59502.639750884,4,0,3,133.13926898486153,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,0,1,0
28,45451.9790180491,4,1,2,101.14251244407056,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,1,0,1,0,0,1
45,63570.31110650936,4,1,1,108.43318198217854,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,1,0,1,0,1,0
57,47598.306278795,2,1,0,75.77433380593021,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,1,0,0,0,0,0
46,56644.23940657715,1,0,2,131.824497360117,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,0,0,0,0
58,47669.90660459781,4,1,2,121.5292959285435,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,1,0,1
48,39625.28760005639,3,1,0,124.22666634613472,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,1,1,0,0,0,0
35,45785.42871710892,2,1,3,131.3425339467579,True,False,True,False,False,False,False,False,False,False,False,False,False,1,1,0,1,1,1,1,0
20,52420.80193647897,2,1,2,64.51007010349468,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,1,1,0,1,1,1
25,45377.77628275466,1,1,3,116.9950269278902,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,0,1
24,48669.49430363346,2,0,1,79.7804324417843,True,False,False,False,False,False,False,True,False,False,False,False,False,1,0,0,0,1,0,0,0
25,47179.25547654286,4,1,3,82.1067898696067,True,False,False,False,False,False,False,False,False,False,True,False,False,1,1,0,1,0,0,1,0
47,50757.422406866,2,0,1,110.31714703901568,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,1,0,1,0,0
19,53639.5317637537,3,0,1,105.48323331535416,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,1,0,1
37,56829.67725427206,4,0,0,85.34252915471475,False,True,False,False,False,False,False,False,False,False,False,True,False,0,1,1,0,0,0,1,1
48,52881.65020956419,3,1,3,112.37101376340068,True,False,False,True,False,False,False,False,False,False,False,False,False,1,0,1,1,1,0,1,1
43,54902.04151431771,3,0,1,100.65617078041458,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,0,1,0
50,33982.13863211003,3,0,1,100.03365591500784,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1
43,36228.660799090176,1,0,2,111.03361468788754,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,0,0,0,0,1
57,23854.38513717521,2,1,2,89.85483711179647,True,False,False,False,False,False,False,False,False,True,False,False,False,1,1,0,0,1,0,0,0
40,55313.40933070431,3,0,0,107.53115582059642,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,0,0,1,0
46,42396.55075339965,4,0,3,91.4735851263609,False,True,False,False,False,True,False,False,False,False,False,False,False,1,0,0,1,0,1,0,1
27,43121.12616206536,3,0,1,74.39776994111233,True,False,False,False,False,False,False,False,False,True,False,False,False,1,0,1,0,1,0,0,0
25,54552.90411667645,2,1,1,77.37484258965469,False,True,False,False,False,False,False,False,False,False,False,False,True,0,1,0,0,1,0,1,0
58,54335.65941125504,4,1,2,96.7514183316859,False,True,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,1,0
24,64803.91077930596,1,1,1,112.3916469859016,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,0,0,0,0,0,1
44,57664.07992353078,2,0,2,122.47444541973952,True,False,False,False,False,False,False,False,False,True,False,False,False,1,1,1,0,1,0,0,0
64,45069.39835922239,2,1,3,78.07765345395606,True,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,1,0,0,0,0
24,51297.08768220882,3,1,1,106.69725069497764,True,False,False,False,False,False,False,False,False,False,True,False,False,0,0,1,1,0,0,0,1
30,52131.36714491339,4,1,1,106.64498578193069,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,0,0
51,46980.85343488696,1,1,1,106.80589915319204,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0,0,0
29,37361.71444098623,4,1,3,120.21079068822448,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,0,1,0,1,0
32,62392.97835044229,4,1,1,105.23227317510252,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,1,0
59,52944.262890187696,1,0,0,118.32812683420237,True,False,False,False,False,False,False,False,False,False,True,False,False,0,1,1,1,0,0,0,1
54,55849.005545001295,2,0,0,121.7561813590758,True,False,False,False,False,True,False,False,False,False,False,False,False,1,1,0,0,0,0,0,0
62,60938.68878693918,4,1,2,99.73124524663956,True,False,False,True,False,False,False,False,False,False,False,False,False,0,1,1,1,0,1,0,0
31,47854.18997174323,1,0,0,120.3192819118547,True,False,False,False,False,True,False,False,False,False,False,False,False,1,0,0,1,0,0,0,0
56,34531.33722488702,4,0,3,107.69360541510926,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,1,0,0
23,44259.56988811307,2,1,3,110.9064325657102,False,True,False,False,False,False,False,True,False,False,False,False,False,0,0,1,0,0,0,1,0
63,44691.10221795777,2,0,3,107.18881443834609,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,1,0,0,1
35,58092.15165204458,1,1,2,61.867247911623934,True,False,False,False,False,True,False,False,False,False,False,False,False,0,0,0,0,0,0,1,0
21,60175.73156172877,4,0,3,126.25106039870036,False,True,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,0,1,0,1
30,49078.14717362518,4,1,2,101.62152159431896,True,False,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,0,1,0
22,68426.11775603864,2,0,3,132.01310004217137,True,False,False,False,False,False,False,False,True,False,False,False,False,0,1,1,0,1,1,0,0
56,51206.45732055271,2,0,2,111.5030921554122,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0,1,0,1,0,0
63,38979.28603926908,1,0,3,116.06769437443305,True,False,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,1,1,1
21,34538.808187839044,1,0,1,83.12744876587871,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,1,0,0,0,1,0
55,46948.289735612765,2,1,0,79.01924224141226,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0,0,1,1,0,0,0
50,53073.87686830314,2,1,3,79.68101572406297,True,False,False,False,False,False,False,True,False,False,False,False,False,0,0,0,0,0,0,1,0
27,47421.56230052875,2,1,3,105.39355919621828,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,0,0,1,0,1
22,49441.02540676641,3,0,0,124.51563837634951,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,0,0,0,1,0,0
53,27143.854626541364,1,1,2,144.55678076749234,True,False,True,False,False,False,False,False,False,False,False,False,False,0,1,1,0,0,1,0,0
63,51076.84750551997,2,0,3,105.74895002882636,False,True,False,False,True,False,False,False,False,False,False,False,False,0,1,1,1,0,0,0,1
57,58880.57112844298,3,1,0,112.2446103089342,False,True,False,False,False,False,False,False,True,False,False,False,False,0,0,1,0,1,1,0,1
47,43525.30175481249,3,1,1,101.52176045314056,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,1,0,0,1,1,0
32,46107.18897442144,2,0,2,110.07765566412615,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,0,1,1,0,1,1
22,46922.803252336336,2,1,1,106.95289929689442,False,True,False,False,False,False,False,False,True,False,False,False,False,1,0,1,1,0,0,1,0
28,51696.36026448404,3,0,2,127.72840320955746,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,0,0,0,0,0,1
52,52384.52572516087,3,1,1,103.49396717603574,False,True,False,False,False,False,False,False,True,False,False,False,False,1,1,0,0,0,0,0,1
37,41379.74786665558,4,1,3,107.94040702936564,True,False,False,False,False,True,False,False,False,False,False,False,False,1,1,0,0,0,0,0,0
56,26289.80904222418,2,0,0,113.43179845783384,True,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0,1,0,1,0,0
21,68900.97185366144,2,0,3,92.2157723812085,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,1,1,0,1,0,1
61,61975.15175238676,2,1,0,108.31165309797898,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,1,1,0,0
63,43061.0038326574,4,0,1,117.049253575239,False,True,False,False,False,False,False,False,False,False,True,False,False,1,0,1,0,1,0,1,0
43,52210.70108285669,1,0,3,47.73253452676286,True,False,False,False,False,False,False,False,False,False,False,False,True,0,0,0,1,1,0,1,1
62,51038.96626677266,1,1,0,110.97541356400242,True,False,False,False,False,False,False,True,False,False,False,False,False,0,1,0,0,0,0,1,1
54,48044.682032156365,1,1,1,104.92145835109758,False,True,True,False,False,False,False,False,False,False,False,False,False,1,0,0,0,0,0,0,0
32,67547.27919356116,3,1,0,57.38640607547436,False,True,False,False,False,False,False,False,False,False,True,False,False,1,1,0,0,0,0,0,0
21,63138.21128500479,3,1,3,77.28699097799532,True,False,False,False,False,False,False,False,False,False,False,False,True,0,1,0,1,0,0,1,1
59,48842.6034380062,2,1,3,85.88638996820406,True,False,False,False,False,False,False,False,True,False,False,False,False,0,0,1,1,0,1,0,0
33,47924.01620818699,3,0,0,87.48807884367056,False,True,False,False,False,False,False,False,False,False,False,False,True,0,0,1,0,0,0,0,0
21,27398.9981144425,3,1,1,101.39504891314589,True,False,False,False,False,False,True,False,False,False,False,False,False,0,1,0,0,1,0,0,0
30,60348.00299502818,2,1,1,107.90550953037136,True,False,False,False,True,False,False,False,False,False,False,False,False,1,1,0,1,0,1,1,0
46,68026.20892514914,3,0,1,95.30641945076464,False,True,False,False,False,False,False,False,False,True,False,False,False,0,0,0,0,0,0,0,1
60,50355.45048301573,4,1,2,80.53795275439836,True,False,False,False,False,False,True,False,False,False,False,False,False,1,0,1,0,1,0,0,0
53,51878.592066901314,2,0,1,102.76006274538868,False,True,True,False,False,False,False,False,False,False,False,False,False,0,1,0,0,1,1,0,1
52,42923.50008987043,4,0,1,97.11804152758342,True,False,False,False,False,False,False,False,False,True,False,False,False,0,0,0,1,0,0,0,1
35,25532.630225369157,4,1,2,140.89497689534107,True,False,False,False,True,False,False,False,False,False,False,False,False,0,0,0,0,1,1,1,1
61,52071.45883876831,4,0,0,89.59455830889652,False,True,False,False,True,False,False,False,False,False,False,False,False,1,0,1,1,0,0,0,0
50,36119.22414017058,3,1,0,105.7506081020814,True,False,False,False,True,False,False,False,False,False,False,False,False,1,0,0,0,1,0,0,1
37,41201.77474692266,3,0,3,68.25885394360682,False,True,True,False,False,False,False,False,False,False,False,False,False,0,0,0,1,0,0,1,0
32,48668.72733203171,2,1,1,134.8095836718268,False,True,False,False,False,False,True,False,False,False,False,False,False,0,0,0,0,0,1,1,1
52,69077.33065197415,2,0,0,150.1002155978785,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0,0,0,0,0,0,0
34,44289.75198740905,3,1,0,47.51330092292741,False,True,False,False,False,False,False,True,False,False,False,False,False,0,1,0,1,1,0,1,1
52,61500.82638340999,4,0,3,154.72151779755467,True,False,False,False,False,False,False,False,False,False,False,True,False,0,0,0,1,1,0,0,1
20,52855.50529318164,1,1,3,94.99148929377586,True,False,False,False,False,False,False,False,False,False,False,True,False,0,1,0,0,0,1,0,0
